Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7DfFc7a6Rwfi3YQMRbDMau,"Thinkin Bout You","channel ORANGE","Frank Ocean",2012-07-10,200746,86,false,kootlefoosh,2025-05-03T09:27:42Z,"","Red Zone Entertainment / IDJ",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
spotify:track:58jMrMZePOvsOUmR7VlKT3,"Bug Thief","Neō Wax Bloom","Iglooghost",2017-09-29,201341,35,false,kootlefoosh,2025-05-03T09:27:42Z,"idm,glitch,hyperpop,experimental","Brainfeeder",0.605,0.78,1,-7.506,0,0.0435,0.0112,0.698,0.102,0.504,93.524,4
spotify:track:4pfhCrRk6P2tMU2D0Mb2z5,"Fentanyl Tester","SCARING THE HOES","JPEGMAFIA;Danny Brown",2023-03-24,157642,48,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","2023 PEGGY under exclusive license to AWAL Recordings America, Inc.",0.729,0.95,0,-1.729,1,0.363,0.304,0,0.864,0.798,158.866,4
spotify:track:5c9tBmJKbTdn1vhzXHeAwW,"Sympathy is a knife","BRAT","Charli xcx",2024-06-07,151125,72,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,art pop","Atlantic Records",0.718,0.706,7,-5.596,0,0.0587,0.0539,0,0.41,0.58,131.943,4
spotify:track:3s5BdtzuDfxdj5BYdqOUkn,"To All the Dancers of the World, A Round Form of Fantasy","Velocity: Design: Comfort.","Sweet Trip",2003-06-10,378600,39,false,kootlefoosh,2025-05-03T09:27:42Z,"shoegaze,dream pop,idm","Darla Records",0.45,0.404,7,-7.787,1,0.0399,0.484,0.0834,0.208,0.18,72.984,4
spotify:track:4BnrGx9tWNF8aiXl1UhDBa,"One Beer","MM..FOOD","MF DOOM",2004-11-16,258586,72,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Rhymesayers",0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,4
spotify:track:6cfVDaIdvDtYH91RqC6Wox,"Hol' Up","Section.80","Kendrick Lamar",2011-07-02,173158,62,true,kootlefoosh,2025-05-03T09:27:42Z,"hip hop,west coast hip hop","Top Dawg Entertainment / Section.80",0.607,0.869,5,-5.271,1,0.345,0.781,0,0.137,0.577,155.983,4
spotify:track:0Fk81iRERCjpV5Ww9Wfb3g,"Up My Sleeves","The Powers That B","Death Grips",2015-02-10,316932,45,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,experimental","Death Grips",0.248,0.849,0,-2.508,1,0.31,0.086,0,0.64,0.234,72.745,4
spotify:track:72Z17vmmeQKAg8bptWvpVG,"Space Oddity - 2015 Remaster","David Bowie (aka Space Oddity) [2015 Remaster]","David Bowie",1969-11-04,318026,76,false,kootlefoosh,2025-05-03T09:27:42Z,"glam rock,art rock","Parlophone UK",0.31,0.403,0,-13.664,1,0.0326,0.0726,0.0000927,0.139,0.466,134.48,4
spotify:track:06NBXCbO3t0kIPO824V5Le,"New York Counterpoint: I. Fast","New York Counterpoint, Eight Lines, Four Organs","Steve Reich;Evan Ziporyn",1997,303240,25,false,kootlefoosh,2025-05-03T09:27:42Z,"minimalism,contemporary classical,avant-garde,musique concrète,electroacoustic,classical,experimental","Nonesuch/Warner Records",0.497,0.349,6,-16.366,1,0.193,0.988,0.903,0.116,0.06,82.772,3
spotify:track:18qKVgN8Gk9mmb2fsIVy57,"Along","R Plus Seven","Oneohtrix Point Never",2013-09-30,323570,33,false,kootlefoosh,2025-05-03T09:27:42Z,"plunderphonics,idm,drone,ambient,experimental,vaporwave","Warp Records",0.176,0.134,0,-17.836,0,0.0308,0.667,0.908,0.108,0.333,79.886,4
spotify:track:2slj0H5ogdshy28BZvYl1O,"Molten","Tectonic Plates, Vol. 1","Digital Mystikz",2006-10-15,299497,18,false,kootlefoosh,2025-05-03T09:27:42Z,"dubstep,dub","Tectonic",0.659,0.473,1,-6.52,1,0.0455,0.000888,0.849,0.357,0.0767,142.992,4
spotify:track:3RN6IMCkcJr44Xm7tdWWaK,"Places","Bad Vibes","Shlohmo",2011-08-09,302210,42,false,kootlefoosh,2025-05-03T09:27:42Z,"witch house,downtempo,glitch","Friends Of Friends",0.356,0.469,6,-8.403,0,0.121,0.36,0.881,0.396,0.23,85.221,4
spotify:track:5LLa7Xb6xfRVpRXgjyevvM,"The Tallest Man, the Broadest Shoulders Part I: The Great Frontier Part II: Come to Me Only With Playthings Now","Illinois","Sufjan Stevens",2005-07-05,422986,39,false,kootlefoosh,2025-05-03T09:27:42Z,"baroque pop","Asthmatic Kitty",0.417,0.483,2,-10.344,1,0.0392,0.699,0.0239,0.0869,0.459,133.056,3
spotify:track:12vgefxBx62TYrjdH5SiFq,"Taste","Merriweather Post Pavilion","Animal Collective",2009-01-10,233453,35,false,kootlefoosh,2025-05-03T09:27:42Z,"neo-psychedelic,indie rock","Domino Recording Co",0.453,0.872,0,-6.598,1,0.0698,0.00338,0,0.05,0.342,80.703,4
spotify:track:0IFIJrJhp4UlMde4OYCPxb,"Ballad of the Dying Man","Pure Comedy","Father John Misty",2017-04-07,290736,42,false,kootlefoosh,2025-05-03T09:27:42Z,"","Sub Pop Records",0.4,0.428,5,-10.224,1,0.0279,0.844,0.000468,0.0901,0.266,139.205,4
spotify:track:1Tbm3nMNawt3WeWOSDFNAA,"…on a Gold Spray-Painted Waverunner","Songs for Boats","Talons'",2011-02-14,155533,0,false,kootlefoosh,2025-05-03T09:27:42Z,"slowcore,indie folk,anti-folk","Own Records",0.44,0.142,0,-17.02,1,0.0521,0.862,0.584,0.0744,0.185,113.644,4
spotify:track:0Fnb2pfBfu0ka33d6Yki17,"All Along the Watchtower","John Wesley Harding","Bob Dylan",1967-12-27,154892,55,false,kootlefoosh,2025-05-03T09:27:42Z,"folk rock,folk,singer-songwriter,roots rock","Columbia",0.581,0.41,1,-12.617,0,0.0303,0.475,0.0000204,0.0746,0.697,129.175,4
spotify:track:737c89v3Zdit8EUyNJ7KeS,"Wildfire","The Best Of Michael Martin Murphey","Michael Martin Murphey",1982,307866,51,false,kootlefoosh,2025-05-03T09:27:42Z,"yacht rock,outlaw country","Capitol Nashville",0.602,0.24,4,-18.565,1,0.0306,0.252,0.00101,0.219,0.208,79.989,4
spotify:track:7MTX3vevnm41xuEoPxWT3j,"Year of the Cat","Year of the Cat","Al Stewart",1976,400066,64,false,kootlefoosh,2025-05-03T09:27:42Z,"yacht rock,soft rock","Rhino",0.54,0.634,4,-9.165,0,0.0346,0.016,0.0098,0.118,0.546,116.461,4
spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,"TiK ToK","Animal (Expanded Edition)","Kesha",2010-01-01,199693,86,false,kootlefoosh,2025-05-03T09:27:42Z,"","RCA Records Label",0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
spotify:track:6VRhkROS2SZHGlp0pxndbJ,"Bangarang (feat. Sirah)","Bangarang EP","Skrillex;Sirah",2011-12-27,215253,73,true,kootlefoosh,2025-05-03T09:27:42Z,"dubstep,edm,electro,electronic","Big Beat Records/Atlantic",0.716,0.972,7,-2.302,1,0.196,0.0145,0.0000322,0.317,0.576,110.026,4
spotify:track:39Pudjd7JS8NosYN24m7Hc,"mememe","10,000 gecs","100 gecs",2023-03-17,166013,53,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,glitch","Dog Show Records",0.457,0.753,5,-2.74,0,0.117,0.0109,0,0.196,0.615,151.61,4
spotify:track:3Z25k4ZF6QENy2d9YatsM5,"I Want You (She's So Heavy) - Remastered 2009","Abbey Road (Remastered)","The Beatles",1969-09-26,467320,66,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock,psychedelic rock","EMI Catalogue",0.37,0.514,2,-9.488,0,0.0321,0.0235,0.213,0.0966,0.413,115.716,4
spotify:track:3ibAzRj9JnowdoLkyllk3n,"Holiday","Madonna","Madonna",1983-07-27,370426,69,false,kootlefoosh,2025-05-03T09:27:42Z,"","Warner Records",0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0134,0.0527,0.732,117.549,4
spotify:track:3MkVXS7BaffKGdaQriyhc1,"Fasten Your Seatbelt","Hold Your Colour","Pendulum;Freestylers",2007-05-19,398213,48,false,kootlefoosh,2025-05-03T09:27:42Z,"drum and bass,dubstep,big beat,breakbeat","Breakbeat Kaos",0.582,0.934,11,-5.333,0,0.0454,0.00183,0.684,0.388,0.452,137.988,4
spotify:track:3TGRqZ0a2l1LRblBkJoaDx,"Call Me Maybe","Kiss (Deluxe)","Carly Rae Jepsen",2012-01-01,193400,76,false,kootlefoosh,2025-05-03T09:27:42Z,"","Silent Records IGA",0.782,0.58,7,-6.548,1,0.0407,0.0114,0.00000228,0.108,0.66,120.021,4
spotify:track:5ZtF5IAVOaAQfVjbZav0K2,"System Blower","The Money Store","Death Grips",2012-04-23,228093,47,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,experimental","Epic",0.747,0.788,11,-3.976,0,0.3,0.0292,0,0.148,0.837,140.034,4
spotify:track:1ITQbrueGLl581a25XXm9c,"Rocky Raccoon - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,213106,60,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock,psychedelic rock","EMI Catalogue",0.599,0.363,7,-11.728,1,0.0315,0.333,0,0.243,0.648,79.456,4
spotify:track:5u6y4u5EgDv0peILf60H5t,"Oye Como Va","Abraxas","Santana",1970-09-23,260229,70,false,kootlefoosh,2025-05-03T09:27:42Z,"","Columbia/Legacy",0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,4
spotify:track:15VRO9CQwMpbqUYA7e6Hwg,"The Man Who Sold The World - Live","MTV Unplugged In New York","Nirvana",1994-11-01,261093,80,false,kootlefoosh,2025-05-03T09:27:42Z,"grunge,rock","DGC",0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4
spotify:track:1Pd1h30mgU05QkWYhgFzwt,"Turn to Stone","Out of the Blue","Electric Light Orchestra",1977,229304,65,false,kootlefoosh,2025-05-03T09:27:42Z,"art rock,soft rock","Epic/Legacy",0.548,0.72,1,-9.777,0,0.0409,0.0686,0.000232,0.107,0.458,140.966,4
spotify:track:0DiWol3AO6WpXZgp0goxAV,"One More Time","Discovery","Daft Punk",2001-03-12,320357,84,false,kootlefoosh,2025-05-03T09:27:42Z,"french house,electronic,electro","Daft Life Ltd./ADA France",0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,4
spotify:track:2X9H5BokS1u5O46YpNYNsZ,"I'm So Tired - Remastered 2009","The Beatles (Remastered)","The Beatles",1968-11-22,123493,58,false,kootlefoosh,2025-05-03T09:27:42Z,"classic rock,psychedelic rock","EMI Catalogue",0.433,0.483,9,-9.422,1,0.175,0.656,0.0000264,0.539,0.717,68.492,4
spotify:track:3g2TTPgNQhwGnkctiENsEh,"I Hope to Be Around (Album V)","Oncle Jazz","Men I Trust",2019-09-13,206174,45,false,kootlefoosh,2025-05-03T09:27:42Z,"bedroom pop,indie pop","Independent",0.737,0.397,11,-13.466,1,0.05,0.852,0.0154,0.108,0.767,176.097,4
spotify:track:20zQZVyUNPbq8kZACdgYrh,"On The Floor","LOVE?","Jennifer Lopez;Pitbull",2011-04-29,284866,64,false,kootlefoosh,2025-05-03T09:27:42Z,"","Nuyorican Productions / IDJ",0.73,0.776,3,-5.199,0,0.0482,0.108,0.00045,0.069,0.592,129.998,4
spotify:track:67vrmPygrZ9giGqHUSReAT,"Accordion","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,118853,61,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.578,0.631,9,-6.518,0,0.309,0.0243,0,0.0665,0.716,96.332,4
spotify:track:1YQ3pFxIi3vJ7C5XEsVRVH,"Radio","Since I Left You (20th Anniversary Deluxe Edition)","The Avalanches",2000-11-27,261040,39,false,kootlefoosh,2025-05-03T09:27:42Z,"plunderphonics","Universal Music Australia Pty. Ltd.",0.594,0.978,8,-5.949,0,0.394,0.0519,0.0000314,0.458,0.489,105.196,4
spotify:track:7dSCxR4LqkmxoBrq9MzVSD,"Psycho Killer","Talking Heads '77","Talking Heads",1977-09-16,260506,78,false,kootlefoosh,2025-05-03T09:27:42Z,"new wave,post-punk","Warner Records",0.721,0.401,2,-12.139,1,0.0661,0.0586,0.00259,0.122,0.944,123.384,4
spotify:track:0QQwlREWKKxRUPPbpaKZJS,"Scary Monsters and Nice Sprites - Dirtyphonics Remix","More Monsters and Sprites EP","Skrillex;Dirtyphonics",2011-06-07,291079,40,false,kootlefoosh,2025-05-03T09:27:42Z,"dubstep,edm,electro,electronic,deathstep,riddim,drumstep,drum and bass,bass music","Big Beat Records/Atlantic",0.422,0.827,7,-5.759,0,0.197,0.000859,0.00231,0.179,0.408,175.071,4
spotify:track:3V76tqtG2kKe8Tw0SPd7LD,"Moar Ghosts 'n' Stuff","For Lack of a Better Name","deadmau5",2009-09-22,270000,0,false,kootlefoosh,2025-05-03T09:27:42Z,"edm,progressive house,dubstep","mau5trap",0.775,0.48,5,-9.581,0,0.161,0.000441,0.66,0.124,0.323,128.023,4
spotify:track:5q2KGgJV5l4MAnnGIrvKSK,"Human After All / Together / One More Time / Music Sounds Better with You","Alive 2007","Daft Punk",2007-11-19,598666,49,false,kootlefoosh,2025-05-03T09:27:42Z,"french house,electronic,electro","Daft Life Ltd./ADA France",0.471,0.848,11,-11.331,0,0.0595,0.0000819,0.284,0.952,0.117,131.045,4
spotify:track:6SKNFqFP9DuV98q9m7jqkO,"Nyan Cat Theme","Grumpy Cat's Worst Christmas Ever (Original Motion Picture Soundtrack)","Nyan Cat",2017-04-06,226000,43,false,kootlefoosh,2025-05-03T09:27:42Z,"","Palm Oaks Entertainment",0.625,0.745,1,-5.343,0,0.0717,0.00737,0.561,0.09,0.893,142.114,4
spotify:track:40rPqOehcndc4xODWUCfYo,"Gdzie Jest Biały Węgorz (Zejście)","Gdzie Jest Biały Węgorz (Zejście)","Cypis",2023-10-06,230180,51,true,kootlefoosh,2025-05-03T09:27:42Z,"disco polo","Cypis",0.955,0.854,9,-5.768,0,0.294,0.39,0,0.0537,0.963,120.779,4
spotify:track:3KQh7ppbDxVjdJBtjvP5BU,"Raid (feat. MED)","Madvillainy","Madvillain;Madlib;MF DOOM;MED",2004-03-24,150520,61,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.419,0.871,11,-6.432,0,0.468,0.715,0,0.211,0.577,201.451,4
spotify:track:0uxSUdBrJy9Un0EYoBowng,"20 Min","Luv Is Rage 2 (Deluxe)","Lil Uzi Vert",2017-11-17,220586,86,true,kootlefoosh,2025-05-03T09:27:42Z,"melodic rap,rage rap","Generation Now/Atlantic",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,4
spotify:track:3ayxlypIdc6kRwJ29735Vd,"Peoplebones","Juche","Juche",2015-03-16,251090,2,false,kootlefoosh,2025-05-03T09:27:42Z,"edm trap,vaporwave,chillwave,idm","Juche",0.44,0.803,8,-13.95,1,0.48,0.843,0.955,0.353,0.665,149.979,4
spotify:track:7FuOcaB9j68bnE28zxOSoI,"Zebra","R Plus Seven","Oneohtrix Point Never",2013-09-30,404726,33,false,kootlefoosh,2025-05-03T09:27:42Z,"plunderphonics,idm,drone,ambient,experimental,vaporwave","Warp Records",0.438,0.404,8,-9.614,1,0.041,0.575,0.859,0.0327,0.091,120.123,4
spotify:track:2MLuFz9Y3Vg3PF0Yf93M5c,"800 db cloud","1000 gecs","100 gecs;Laura Les;Dylan Brady",2019-05-31,140183,47,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,glitch","Dog Show Records",0.399,0.754,5,-5.283,0,0.374,0.205,0,0.742,0.36,130.475,4
spotify:track:1VnTgC8YTUEBGiMWLJhbct,"Solarflare","Unknown Death 2002","Yung Lean",2013-07-09,200229,40,true,kootlefoosh,2025-05-03T09:27:42Z,"cloud rap","YEAR0001",0.293,0.724,4,-10.556,0,0.285,0.221,0.0654,0.422,0.282,174.246,4
spotify:track:6vuPZX9fWESg5js2JFTQRJ,"Crescendolls","Discovery","Daft Punk",2001-03-12,211640,61,false,kootlefoosh,2025-05-03T09:27:42Z,"french house,electronic,electro","Daft Life Ltd./ADA France",0.697,0.75,5,-8.503,0,0.0721,0.0035,0.922,0.0889,0.937,124.048,4
spotify:track:1s9DTymg5UQrdorZf43JQm,"Fell In Luv (feat. Bryson Tiller)","Die Lit","Playboi Carti;Bryson Tiller",2018-05-11,206333,75,true,kootlefoosh,2025-05-03T09:27:42Z,"rage rap,trap soul,r&b","AWGE Label",0.657,0.668,2,-6.208,1,0.136,0.0273,0,0.32,0.227,162.997,4
spotify:track:5lq6hpsabgw22xRYPHVV5c,"The Fever (Aye Aye)","The Money Store","Death Grips",2012-04-23,186973,51,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,experimental","Epic",0.432,0.94,10,-4.099,0,0.374,0.159,0,0.154,0.225,80.084,4
spotify:track:51ODNNDZm21HU7wI7cccRr,"Latch","Settle (Special Edition)","Disclosure;Sam Smith",2013-06-03,255631,86,false,kootlefoosh,2025-05-03T09:27:42Z,"house,soft pop","Universal-Island Records Ltd.",0.503,0.726,1,-5.456,1,0.167,0.0159,0.0000798,0.0895,0.529,121.981,4
spotify:track:4bOQ42fTSbEaN4sK9IENWw,"Strobe - Feed Me Remix","Strobe (Remixes)","deadmau5;Feed Me",2016-09-23,566648,0,false,kootlefoosh,2025-05-03T09:27:42Z,"edm,progressive house,dubstep,electro house","mau5trap",0.457,0.652,8,-5.462,0,0.0626,0.212,0.347,0.0979,0.234,127.995,4
spotify:track:7LnWrs01JxzL67Q0oUPECh,"Dropp","EP7","Autechre",1999-06-07,196586,16,false,kootlefoosh,2025-05-03T09:27:42Z,"idm,glitch,electronic,experimental,ambient,electroacoustic","Warp Records",0.513,0.847,9,-11.31,1,0.901,0.465,0.000264,0.104,0.134,105.108,1
spotify:track:4CO7oeYMJeu8DRqXJtl7LV,"Bibimbap","Lune Rouge","TOKiMONSTA",2017-10-06,202965,28,false,kootlefoosh,2025-05-03T09:27:42Z,"","Young Art Records",0.676,0.72,0,-5.376,1,0.0493,0.394,0.817,0.111,0.284,77.025,3
spotify:track:5KUNwkaNf8l5A9sXZhiCgI,"Rapp Snitch Knishes","MM..FOOD","MF DOOM;Mr. Fantastik",2004-11-16,172893,75,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Rhymesayers",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
spotify:track:5pUudDDuJgIpgKIGk2zmxv,"Baby I'm Bleeding","Veteran","JPEGMAFIA",2018-01-19,152245,0,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","JPEGMafia",0.574,0.859,1,-2.401,1,0.193,0.195,0,0.416,0.828,171.392,4
spotify:track:0YiILuIBfDyYTUmd9uLwcd,"Say So - Snakehips Remix","Say So (Snakehips Remix)","Doja Cat;Snakehips",2020-04-03,200595,37,true,kootlefoosh,2025-05-03T09:27:42Z,"","Kemosabe Records/RCA Records",0.717,0.866,7,-6.269,1,0.0824,0.00291,0.0000926,0.0462,0.748,117.979,4
spotify:track:0VCeEZ8wWwuqct2o4ztNcM,"The Kindness of Strangers","Know By Heart","The American Analog Set",2001-09-04,206653,38,false,kootlefoosh,2025-05-03T09:27:42Z,"slowcore,post-rock","Tiger Style",0.641,0.572,7,-10.776,1,0.0344,0.52,0.368,0.11,0.444,129.076,4
spotify:track:7iYaPj3pAQ3UJrSmYZChYY,"Jacksonville","Illinois","Sufjan Stevens",2005-07-05,324720,46,false,kootlefoosh,2025-05-03T09:27:42Z,"baroque pop","Asthmatic Kitty",0.598,0.445,5,-8.945,0,0.0324,0.363,0.000389,0.645,0.58,140.073,4
spotify:track:4mW69DDcuId8w8cqqSjQgf,"Heave(n)","Until The Quiet Comes","Flying Lotus",2012-10-01,142446,26,false,kootlefoosh,2025-05-03T09:27:42Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.548,0.881,5,-7.303,0,0.491,0.327,0,0.338,0.559,46.483,4
spotify:track:409z4jUHpq7eIkg3N3FzZh,"Windowlicker","Windowlicker","Aphex Twin",1999-03-22,365640,56,false,kootlefoosh,2025-05-03T09:27:42Z,"idm,ambient","Warp Records",0.696,0.775,10,-5.097,0,0.142,0.132,0.00879,0.37,0.474,123.023,4
spotify:track:2eZuFG3KSALN1BowCuSB1A,"Shut Yo Bitch Ass Up / Muddy Waters","SCARING THE HOES","JPEGMAFIA;Danny Brown",2023-03-24,174454,45,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","2023 PEGGY under exclusive license to AWAL Recordings America, Inc.",0.451,0.97,10,-1.285,0,0.441,0.00762,0,0.356,0.715,89.401,4
spotify:track:2a1JSfTePKhysdIif2bzut,"Workout Plan","The College Dropout","Kanye West",2004-02-10,46173,54,true,kootlefoosh,2025-05-03T09:27:42Z,"rap","Roc-A-Fella",0.715,0.288,1,-13.843,1,0.925,0.785,0,0.688,0.772,115.114,4
spotify:track:1Vp4St7JcXaUoJcIahtf3L,"The New Workout Plan","The College Dropout","Kanye West",2004-02-10,322800,65,true,kootlefoosh,2025-05-03T09:27:42Z,"rap","Roc-A-Fella",0.704,0.792,2,-4.831,1,0.198,0.00981,0,0.365,0.646,118.022,4
spotify:track:4c0rkFPszqQTyC753tsCMU,"My Boo - Hitman's Club Mix","My Boo (Hitman's Club Mix)","Ghost Town DJs",1996-03-26,346840,66,false,kootlefoosh,2025-05-03T09:27:42Z,"miami bass","Columbia",0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078,4
spotify:track:4RwG9tLif0agCsTpbWWrIM,"Flash Drive","Flash Drive","Wave Racer;B▲BY",2015-07-31,203731,31,false,kootlefoosh,2025-05-03T09:27:42Z,"future bass","Future Classic",0.655,0.839,7,-4.248,1,0.0439,0.0656,0.153,0.309,0.802,134.023,4
spotify:track:7dUrhEQguPAglRgnACCzYw,"Ponyboy","OIL OF EVERY PEARL'S UN-INSIDES","SOPHIE",2018-06-15,194437,63,false,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,art pop,experimental","Future Classic",0.824,0.381,1,-7.372,1,0.0889,0.000497,0.000542,0.14,0.46,108.003,4
spotify:track:59PYsHSyznHHH9gujZvO5Y,"Faceshopping","OIL OF EVERY PEARL'S UN-INSIDES","SOPHIE",2018-06-15,236937,50,false,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,art pop,experimental","Future Classic",0.568,0.441,1,-7.273,1,0.271,0.0532,0.00152,0.0684,0.306,113.928,4
spotify:track:1toNKayLMeCcVlsLGXJl7n,"Haunted","Haunted","Laura Les",2021-03-12,102007,68,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,glitch","Dog Show Records/Big Beat",0.51,0.817,9,-8.666,1,0.0373,0.000654,0.0344,0.146,0.547,169.481,4
spotify:track:59J5nzL1KniFHnU120dQzt,"wokeuplikethis*","Playboi Carti","Playboi Carti;Lil Uzi Vert",2017-04-14,235535,74,true,kootlefoosh,2025-05-03T09:27:42Z,"rage rap,melodic rap","AWGE Label",0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,4
spotify:track:5i7fZq3chLyCHo3VeB6goD,"First of the Year (Equinox)","More Monsters and Sprites EP","Skrillex",2011-06-07,261517,67,false,kootlefoosh,2025-05-03T09:27:42Z,"dubstep,edm,electro,electronic","Big Beat Records/Atlantic",0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,3
spotify:track:7CwWhMGWICOl2ICwbk3QTE,"Talk talk featuring troye sivan","Brat and it’s completely different but also still brat","Charli xcx;Troye Sivan",2024-10-11,173076,67,true,kootlefoosh,2025-05-03T09:27:42Z,"hyperpop,art pop","Atlantic Records",0.731,0.817,8,-5.595,1,0.0791,0.0196,0.00000613,0.349,0.661,130.032,4
spotify:track:7lH94l6PRR9arnKF6bORWg,"Kiss Kiss","Mirror Maru - EP","Cashmere Cat",2012-10-22,221720,25,false,kootlefoosh,2025-05-03T09:27:42Z,"","Pelican Fly",0.661,0.779,2,-5.608,0,0.0433,0.047,0.21,0.358,0.556,119.877,4
spotify:track:1OKkG3vxEuBBwLw1gCqdNW,"Dsco","Velocity: Design: Comfort.","Sweet Trip",2003-06-10,191133,53,false,kootlefoosh,2025-05-03T09:27:42Z,"shoegaze,dream pop,idm","Darla Records",0.565,0.839,4,-5.161,0,0.0332,0.000335,0.113,0.329,0.855,134.98,4
spotify:track:3HG3QFERdP3Q1b6VGahwWs,"Alive (Nightmare)","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi;Ratatat",2009-01-01,246760,60,true,kootlefoosh,2025-05-03T09:27:42Z,"","Kid Cudi/Universal Records",0.71,0.815,6,-4.869,0,0.0419,0.262,0,0.208,0.703,101.782,4
spotify:track:6kRjMNfcKqzZIM46JiIEgZ,"Orange Juice Jones","SCARING THE HOES","JPEGMAFIA;Danny Brown",2023-03-24,141589,44,true,kootlefoosh,2025-05-03T09:27:42Z,"experimental hip hop,alternative hip hop,experimental","2023 PEGGY under exclusive license to AWAL Recordings America, Inc.",0.576,0.926,6,-0.651,1,0.403,0.358,0,0.627,0.852,150.714,4
spotify:track:19a3JfW8BQwqHWUMbcqSx8,"Famous","The Life Of Pablo","Kanye West",2016-06-10,196040,74,true,kootlefoosh,2025-05-03T09:27:42Z,"rap","Rock The World/IDJ/Kanye LP7",0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,4
spotify:track:7M4kP0OOfWAOe1ZGWaCHst,"Seiko 3","Music For Commercials","Yasuaki Shimizu",1987-01-01,77373,19,false,kootlefoosh,2025-05-03T09:27:42Z,"ambient","Crammed Discs",0.348,0.0489,9,-28.533,0,0.032,0.137,0.0000202,0.0843,0.304,132.108,1
spotify:track:2MmklHHFBAqRQa4UdlEFpP,"The Phantom Facing Me","Contemporary Movement","Duster",2000-08-22,175466,0,false,kootlefoosh,2025-05-03T09:27:42Z,"slowcore,shoegaze","Numero Group",0.557,0.571,11,-6.822,1,0.0303,0.746,0.941,0.334,0.342,128.457,4
spotify:track:22p28nTupZ3gvaLfSZ7pl2,"The Purple Bottle","Feels","Animal Collective",2005-10-17,408080,0,false,kootlefoosh,2025-05-03T09:27:42Z,"neo-psychedelic,indie rock","My Animal Home",0.458,0.698,11,-8.205,1,0.0416,0.174,0.0119,0.113,0.539,81.771,4
spotify:track:24jhWNcZNL4kVzg5UenXpT,"Doin' Time - Original Version","Sublime (Deluxe Edition)","Sublime",1996-07-30,252373,0,false,kootlefoosh,2025-05-03T09:27:42Z,"reggae rock,ska punk,ska","Universal Strategic Marketing",0.715,0.687,7,-6.765,1,0.0707,0.0255,0.00000104,0.164,0.533,80.917,4
